Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Doppler,GroupID,
S1B_IW_SLC__1SSV_20161126T001053_20161126T001117_003122_0054F2_D5B3,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,507,2016-11-26T00:11:17.000000,2016-11-26T00:10:53.000000,SLC,2016-11-26T00:10:53.000000,2016-11-26T00:11:17.000000,25.7247,86.2095,26.245136,87.613037,26.660133,85.101669,24.777224,87.296402,25.194918,84.817268,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T001053_20161126T001117_003122_0054F2_D5B3.zip,2139.080012,NA,NA,NA,0,S1B_IWSV_0507_0511_003122_121
S1B_IW_SLC__1SSV_20161126T001028_20161126T001055_003122_0054F2_5A41,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,502,2016-11-26T00:10:55.000000,2016-11-26T00:10:28.000000,SLC,2016-11-26T00:10:28.000000,2016-11-26T00:10:55.000000,27.1416,86.4806,27.747007,87.914818,28.157326,85.378326,26.11307,87.559128,26.526255,85.061119,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T001028_20161126T001055_003122_0054F2_5A41.zip,2396.386826,NA,NA,NA,0,S1B_IWSV_0502_0507_003122_121
S1B_IW_SLC__1SSV_20161126T001003_20161126T001031_003122_0054F2_B019,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,496,2016-11-26T00:10:31.000000,2016-11-26T00:10:03.000000,SLC,2016-11-26T00:10:03.000000,2016-11-26T00:10:31.000000,28.6718,86.7474,29.306408,88.194878,29.709114,85.644478,27.621078,87.824554,28.026609,85.31665,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T001003_20161126T001031_003122_0054F2_B019.zip,2427.884265,NA,NA,NA,0,S1B_IWSV_0496_0502_003122_121
S1B_IW_SLC__1SSV_20161126T000938_20161126T001005_003122_0054F2_4A86,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,491,2016-11-26T00:10:05.000000,2016-11-26T00:09:38.000000,SLC,2016-11-26T00:09:38.000000,2016-11-26T00:10:05.000000,30.1974,87.0596,30.803675,88.521347,31.203495,85.932861,29.177412,88.15934,29.579788,85.615082,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000938_20161126T001005_003122_0054F2_4A86.zip,2317.121367,NA,NA,NA,0,S1B_IWSV_0491_0497_003122_121
S1B_IW_SLC__1SSV_20161126T000913_20161126T000940_003122_0054F2_C9DF,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,486,2016-11-26T00:09:40.000000,2016-11-26T00:09:13.000000,SLC,2016-11-26T00:09:13.000000,2016-11-26T00:09:40.000000,31.6913,87.383,32.297188,88.870697,32.695751,86.233513,30.672123,88.503502,31.07305,85.914024,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000913_20161126T000940_003122_0054F2_C9DF.zip,2243.041518,NA,NA,NA,0,S1B_IWSV_0486_0492_003122_121
S1B_IW_SLC__1SSV_20161126T000848_20161126T000915_003122_0054F2_0890,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,482,2016-11-26T00:09:15.000000,2016-11-26T00:08:48.000000,SLC,2016-11-26T00:08:48.000000,2016-11-26T00:09:15.000000,33.1873,87.696,33.793751,89.207809,34.189819,86.525879,32.169312,88.835014,32.567547,86.204376,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000848_20161126T000915_003122_0054F2_0890.zip,2252.764182,NA,NA,NA,0,S1B_IWSV_0482_0487_003122_121
S1B_IW_SLC__1SSV_20161126T000823_20161126T000850_003122_0054F2_C59B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,477,2016-11-26T00:08:50.000000,2016-11-26T00:08:23.000000,SLC,2016-11-26T00:08:23.000000,2016-11-26T00:08:50.000000,34.6806,88.0218,35.286999,89.562256,35.681694,86.827187,33.663342,89.183029,34.05999,86.503181,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000823_20161126T000850_003122_0054F2_C59B.zip,2236.38088,NA,NA,NA,0,S1B_IWSV_0477_0482_003122_121
S1B_IW_SLC__1SSV_20161126T000759_20161126T000825_003122_0054F2_AEE2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,472,2016-11-26T00:08:25.000000,2016-11-26T00:07:59.000000,SLC,2016-11-26T00:07:59.000000,2016-11-26T00:08:25.000000,36.1747,88.3448,36.781044,89.914009,37.173859,87.125778,35.158707,89.527962,35.553242,86.799057,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000759_20161126T000825_003122_0054F2_AEE2.zip,2238.514065,NA,NA,NA,0,S1B_IWSV_0472_0477_003122_121
S1B_IW_SLC__1SSV_20161126T000733_20161126T000801_003122_0054F2_5B3D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,466,2016-11-26T00:08:01.000000,2016-11-26T00:07:33.000000,SLC,2016-11-26T00:07:33.000000,2016-11-26T00:08:01.000000,37.6948,88.6925,38.329365,90.304588,38.72184,87.449471,36.649822,89.896141,37.0438,87.107338,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000733_20161126T000801_003122_0054F2_5B3D.zip,2350.663215,NA,NA,NA,0,S1B_IWSV_0466_0472_003122_121
S1B_IW_SLC__1SSV_20161126T000708_20161126T000735_003122_0054F2_F4D9,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,461,2016-11-26T00:07:35.000000,2016-11-26T00:07:08.000000,SLC,2016-11-26T00:07:08.000000,2016-11-26T00:07:35.000000,39.2109,89.0753,39.81385,90.726456,40.20916,87.786621,38.193729,90.322136,38.590149,87.451767,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000708_20161126T000735_003122_0054F2_F4D9.zip,2202.824884,NA,NA,NA,0,S1B_IWSV_0461_0467_003122_121
S1B_IW_SLC__1SSV_20161126T000643_20161126T000710_003122_0054F2_FF95,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,456,2016-11-26T00:07:10.000000,2016-11-26T00:06:43.000000,SLC,2016-11-26T00:06:43.000000,2016-11-26T00:07:10.000000,40.7003,89.4362,41.301418,91.12989,41.697689,88.111832,39.683022,90.715454,40.080067,87.772346,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000643_20161126T000710_003122_0054F2_FF95.zip,2186.851163,NA,NA,NA,0,S1B_IWSV_0456_0462_003122_121
S1B_IW_SLC__1SSV_20161126T000618_20161126T000645_003122_0054F2_4450,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,452,2016-11-26T00:06:45.000000,2016-11-26T00:06:18.000000,SLC,2016-11-26T00:06:18.000000,2016-11-26T00:06:45.000000,42.1913,89.7845,42.79232,91.518486,43.187916,88.427505,41.173958,91.093048,41.569988,88.082756,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000618_20161126T000645_003122_0054F2_4450.zip,2269.084689,NA,NA,NA,0,S1B_IWSV_0452_0457_003122_121
S1B_IW_SLC__1SSV_20161126T000553_20161126T000620_003122_0054F2_806E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,447,2016-11-26T00:06:20.000000,2016-11-26T00:05:53.000000,SLC,2016-11-26T00:05:53.000000,2016-11-26T00:06:20.000000,43.6829,90.1319,44.283516,91.906967,44.677948,88.741928,42.66634,91.469933,43.060852,88.391655,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000553_20161126T000620_003122_0054F2_806E.zip,2235.27616,NA,NA,NA,0,S1B_IWSV_0447_0452_003122_121
S1B_IW_SLC__1SSV_20161126T000528_20161126T000556_003122_0054F2_A80E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,441,2016-11-26T00:05:56.000000,2016-11-26T00:05:28.000000,SLC,2016-11-26T00:05:28.000000,2016-11-26T00:05:56.000000,45.2007,90.5045,45.828327,92.336044,46.222939,89.082077,44.155754,91.869667,44.550011,88.712669,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000528_20161126T000556_003122_0054F2_A80E.zip,2258.1572,NA,NA,NA,0,S1B_IWSV_0441_0447_003122_121
S1B_IW_SLC__1SSV_20161126T000500_20161126T000530_003122_0054F2_59AA,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",3122,121,436,2016-11-26T00:05:30.000000,2016-11-26T00:05:00.000000,SLC,2016-11-26T00:05:00.000000,2016-11-26T00:05:30.000000,46.7982,90.892,47.4832,92.792313,47.877071,89.443092,45.695721,92.276466,46.088699,89.039566,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161126T000500_20161126T000530_003122_0054F2_59AA.zip,2512.203914,NA,NA,NA,0,S1B_IWSV_0436_0442_003122_121
S1A_IW_SLC__1SDV_20161120T001127_20161120T001155_014018_016989_D14D,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",14018,121,505,2016-11-20T00:11:55.000000,2016-11-20T00:11:27.000000,SLC,2016-11-20T00:11:27.000000,2016-11-20T00:11:55.000000,26.1128,86.3057,26.742527,87.727821,27.153719,85.224922,25.059662,87.363686,25.473854,84.898216,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161120T001127_20161120T001155_014018_016989_D14D.zip,4630.774875,NA,NA,NA,0,S1A_IWDV_0505_0510_014018_121
S1A_IW_SLC__1SDV_20161120T001100_20161120T001129_014018_016989_A20C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",14018,121,499,2016-11-20T00:11:29.000000,2016-11-20T00:11:00.000000,SLC,2016-11-20T00:11:00.000000,2016-11-20T00:11:29.000000,27.7249,86.5919,28.415892,88.035316,28.819578,85.515877,26.617304,87.642418,27.024046,85.166061,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161120T001100_20161120T001129_014018_016989_A20C.zip,4988.822655,NA,NA,NA,0,S1A_IWDV_0499_0505_014018_121
S1A_IW_SLC__1SDV_20161108T001127_20161108T001155_013843_016424_AB11,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13843,121,505,2016-11-08T00:11:55.000000,2016-11-08T00:11:27.000000,SLC,2016-11-08T00:11:27.000000,2016-11-08T00:11:55.000000,26.1133,86.3059,26.742853,87.727982,27.154037,85.22506,25.060236,87.363907,25.474422,84.898415,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161108T001127_20161108T001155_013843_016424_AB11.zip,4663.163533,NA,NA,NA,0,S1A_IWDV_0505_0510_013843_121
S1A_IW_SLC__1SDV_20161108T001100_20161108T001130_013843_016424_F7BC,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13843,121,499,2016-11-08T00:11:30.000000,2016-11-08T00:11:00.000000,SLC,2016-11-08T00:11:00.000000,2016-11-08T00:11:30.000000,27.7255,86.5919,28.416494,88.035355,28.82016,85.515968,26.617781,87.642441,27.024504,85.16613,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161108T001100_20161108T001130_013843_016424_F7BC.zip,4984.941524,NA,NA,NA,0,S1A_IWDV_0499_0505_013843_121
S1A_IW_SLC__1SDV_20161108T000702_20161108T000724_013843_016423_CCCE,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13843,121,452,2016-11-08T00:07:24.000000,2016-11-08T00:07:02.000000,SLC,2016-11-08T00:07:02.000000,2016-11-08T00:07:24.000000,42.2741,89.7735,42.741276,91.460983,43.133007,88.396797,41.394859,91.10743,41.786976,88.110115,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161108T000702_20161108T000724_013843_016423_CCCE.zip,3357.335584,NA,NA,NA,0,S1A_IWDV_0452_0456_013843_121
S1A_IW_SLC__1SDV_20161108T000637_20161108T000704_013843_016423_9491,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13843,121,447,2016-11-08T00:07:04.000000,2016-11-08T00:06:37.000000,SLC,2016-11-08T00:06:37.000000,2016-11-08T00:07:04.000000,43.6296,90.0832,44.23283,91.843048,44.622986,88.707626,42.614956,91.407623,43.005264,88.358009,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161108T000637_20161108T000704_013843_016423_9491.zip,4130.822055,NA,NA,NA,0,S1A_IWDV_0447_0452_013843_121
S1A_IW_SLC__1SDV_20161108T000612_20161108T000639_013843_016423_AF67,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13843,121,442,2016-11-08T00:06:39.000000,2016-11-08T00:06:12.000000,SLC,2016-11-08T00:06:12.000000,2016-11-08T00:06:39.000000,45.1179,90.4564,45.719547,92.265526,46.110622,89.040924,44.102932,91.81665,44.49374,88.684708,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161108T000612_20161108T000639_013843_016423_AF67.zip,3963.301083,NA,NA,NA,0,S1A_IWDV_0442_0447_013843_121
S1A_IW_SLC__1SDV_20161108T000546_20161108T000614_013843_016423_99D0,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13843,121,437,2016-11-08T00:06:14.000000,2016-11-08T00:05:46.000000,SLC,2016-11-08T00:05:46.000000,2016-11-08T00:06:14.000000,46.6372,90.8204,47.267097,92.685188,47.657093,89.374672,45.594044,92.205505,45.983322,88.998444,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161108T000546_20161108T000614_013843_016423_99D0.zip,4340.211255,NA,NA,NA,0,S1A_IWDV_0437_0442_013843_121
S1A_IW_SLC__1SDV_20161108T000521_20161108T000548_013843_016423_D29F,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13843,121,432,2016-11-08T00:05:48.000000,2016-11-08T00:05:21.000000,SLC,2016-11-08T00:05:21.000000,2016-11-08T00:05:48.000000,48.1505,91.2402,48.748367,93.160385,49.141884,89.736244,47.134758,92.67955,47.52702,89.363998,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161108T000521_20161108T000548_013843_016423_D29F.zip,4145.517163,NA,NA,NA,0,S1A_IWDV_0432_0437_013843_121
S1B_IW_SLC__1SSV_20161102T001054_20161102T001118_002772_004B17_577E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,507,2016-11-02T00:11:18.000000,2016-11-02T00:10:54.000000,SLC,2016-11-02T00:10:54.000000,2016-11-02T00:11:18.000000,25.7244,86.2083,26.244921,87.611855,26.659878,85.100571,24.776876,87.295212,25.19453,84.81617,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T001054_20161102T001118_002772_004B17_577E.zip,2134.386041,NA,NA,NA,0,S1B_IWSV_0507_0511_002772_121
S1B_IW_SLC__1SSV_20161102T001029_20161102T001056_002772_004B17_2B73,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,502,2016-11-02T00:10:56.000000,2016-11-02T00:10:29.000000,SLC,2016-11-02T00:10:29.000000,2016-11-02T00:10:56.000000,27.1414,86.4795,27.746922,87.913651,28.1572,85.377235,26.11285,87.557953,26.525997,85.060028,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T001029_20161102T001056_002772_004B17_2B73.zip,2401.628796,NA,NA,NA,0,S1B_IWSV_0502_0507_002772_121
S1B_IW_SLC__1SSV_20161102T001003_20161102T001031_002772_004B17_653B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,496,2016-11-02T00:10:31.000000,2016-11-02T00:10:03.000000,SLC,2016-11-02T00:10:03.000000,2016-11-02T00:10:31.000000,28.6715,86.7462,29.306206,88.193649,29.708874,85.643341,27.620867,87.823364,28.026361,85.315536,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T001003_20161102T001031_002772_004B17_653B.zip,2420.600922,NA,NA,NA,0,S1B_IWSV_0496_0502_002772_121
S1B_IW_SLC__1SSV_20161102T000938_20161102T001005_002772_004B17_6270,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,491,2016-11-02T00:10:05.000000,2016-11-02T00:09:38.000000,SLC,2016-11-02T00:09:38.000000,2016-11-02T00:10:05.000000,30.1973,87.0584,30.803482,88.520096,31.203262,85.931702,29.177334,88.158142,29.57967,85.613976,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000938_20161102T001005_002772_004B17_6270.zip,2309.44985,NA,NA,NA,0,S1B_IWSV_0491_0497_002772_121
S1B_IW_SLC__1SSV_20161102T000913_20161102T000940_002772_004B17_24F1,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,486,2016-11-02T00:09:40.000000,2016-11-02T00:09:13.000000,SLC,2016-11-02T00:09:13.000000,2016-11-02T00:09:40.000000,31.6912,87.3818,32.297127,88.869453,32.695648,86.232353,30.672054,88.502281,31.072939,85.912895,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000913_20161102T000940_002772_004B17_24F1.zip,2229.170672,NA,NA,NA,0,S1B_IWSV_0486_0492_002772_121
S1B_IW_SLC__1SSV_20161102T000849_20161102T000916_002772_004B17_2D3B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,482,2016-11-02T00:09:16.000000,2016-11-02T00:08:49.000000,SLC,2016-11-02T00:08:49.000000,2016-11-02T00:09:16.000000,33.1872,87.6948,33.793701,89.206535,34.189724,86.524696,32.16925,88.833771,32.567444,86.203224,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000849_20161102T000916_002772_004B17_2D3B.zip,2232.506116,NA,NA,NA,0,S1B_IWSV_0482_0487_002772_121
S1B_IW_SLC__1SSV_20161102T000824_20161102T000851_002772_004B17_E859,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,477,2016-11-02T00:08:51.000000,2016-11-02T00:08:24.000000,SLC,2016-11-02T00:08:24.000000,2016-11-02T00:08:51.000000,34.6805,88.0206,35.286831,89.560928,35.681488,86.825958,33.663288,89.181763,34.059895,86.502007,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000824_20161102T000851_002772_004B17_E859.zip,2221.066978,NA,NA,NA,0,S1B_IWSV_0477_0482_002772_121
S1B_IW_SLC__1SSV_20161102T000759_20161102T000826_002772_004B17_0B07,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,472,2016-11-02T00:08:26.000000,2016-11-02T00:07:59.000000,SLC,2016-11-02T00:07:59.000000,2016-11-02T00:08:26.000000,36.1747,88.3435,36.781006,89.912689,37.173782,87.124557,35.158661,89.526665,35.553154,86.797859,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000759_20161102T000826_002772_004B17_0B07.zip,2226.788271,NA,NA,NA,0,S1B_IWSV_0472_0477_002772_121
S1B_IW_SLC__1SSV_20161102T000733_20161102T000801_002772_004B17_3270,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,466,2016-11-02T00:08:01.000000,2016-11-02T00:07:33.000000,SLC,2016-11-02T00:07:33.000000,2016-11-02T00:08:01.000000,37.6948,88.6913,38.329464,90.303261,38.721893,87.448242,36.649914,89.894844,37.043846,87.10614,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000733_20161102T000801_002772_004B17_3270.zip,2344.270597,NA,NA,NA,0,S1B_IWSV_0466_0472_002772_121
S1B_IW_SLC__1SSV_20161102T000708_20161102T000735_002772_004B17_DD1C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,461,2016-11-02T00:07:35.000000,2016-11-02T00:07:08.000000,SLC,2016-11-02T00:07:08.000000,2016-11-02T00:07:35.000000,39.2109,89.074,39.813835,90.72506,40.209099,87.785332,38.193829,90.320808,38.590202,87.450531,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000708_20161102T000735_002772_004B17_DD1C.zip,2199.398718,NA,NA,NA,0,S1B_IWSV_0461_0467_002772_121
S1B_IW_SLC__1SSV_20161102T000644_20161102T000711_002772_004B17_35CC,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,456,2016-11-02T00:07:11.000000,2016-11-02T00:06:44.000000,SLC,2016-11-02T00:06:44.000000,2016-11-02T00:07:11.000000,40.7005,89.4349,41.301907,91.128586,41.698132,88.110626,39.683006,90.714066,40.080002,87.771065,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000644_20161102T000711_002772_004B17_35CC.zip,2182.801711,NA,NA,NA,0,S1B_IWSV_0456_0462_002772_121
S1B_IW_SLC__1SSV_20161102T000619_20161102T000646_002772_004B17_554A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,452,2016-11-02T00:06:46.000000,2016-11-02T00:06:19.000000,SLC,2016-11-02T00:06:19.000000,2016-11-02T00:06:46.000000,42.1917,89.7832,42.792816,91.517174,43.188374,88.426193,41.174198,91.091698,41.57019,88.081429,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000619_20161102T000646_002772_004B17_554A.zip,2273.210515,NA,NA,NA,0,S1B_IWSV_0452_0457_002772_121
S1B_IW_SLC__1SSV_20161102T000554_20161102T000621_002772_004B17_51D2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,447,2016-11-02T00:06:21.000000,2016-11-02T00:05:54.000000,SLC,2016-11-02T00:05:54.000000,2016-11-02T00:06:21.000000,43.6834,90.1306,44.283764,91.905617,44.678162,88.74057,42.66695,91.468712,43.061424,88.390411,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000554_20161102T000621_002772_004B17_51D2.zip,2247.945819,NA,NA,NA,0,S1B_IWSV_0447_0452_002772_121
S1B_IW_SLC__1SSV_20161102T000528_20161102T000556_002772_004B17_6179,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,441,2016-11-02T00:05:56.000000,2016-11-02T00:05:28.000000,SLC,2016-11-02T00:05:28.000000,2016-11-02T00:05:56.000000,45.2008,90.5031,45.828472,92.334564,46.22303,89.080704,44.156013,91.868256,44.55022,88.711365,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000528_20161102T000556_002772_004B17_6179.zip,2263.614846,NA,NA,NA,0,S1B_IWSV_0441_0447_002772_121
